id,name,address,symbol,url,description,chain,logo,audits,audit_note,gecko_id,cmcId,category,chains,module,twitter,audit_links,oracles,slug,tvl,chainTvls,change_1h,change_1d,change_7d,staking,fdv,mcap,forkedFrom,listedAt,pool2,audit
255,Fei Protocol,0x956f47f50a910163d8bf957cf5846d573e7f87ca,FEI,https://fei.money/,"FEI uses a new kind of stablecoin mechanism called direct incentives. It is more capital efficient, has a fair distribution, and is fully decentralized. The protocol uses the value it controls to maintain liquid secondary markets.",Ethereum,https://icons.llama.fi/fei-protocol.png,2,,fei-protocol,8642,Assets,['Ethereum'],fei/index.js,feiprotocol,['https://docs.fei.money/audit'],['Chainlink'],fei-protocol,1127924903.1942215,{'Ethereum': 1127924903.1942215},0.14181864096720176,,971.7511138276304,,524970827.0,521800599.0,,,,
611,Neutrino,waves:6nSpVyNH7yM69eg446wrQR94ipbbcmZMU1ENPwanC97g,NSBT,https://neutrino.at,The ​Neutrino protocol is an algorithmic price-stable assetization protocol that enables the creation of stable coins tied to real-world assets or cryptocurrency.,Waves,https://icons.llama.fi/neutrino.png,2,,neutrino-system-base-token,7320,Assets,['Waves'],neutrino/index.js,neutrino_proto,['https://audit.neutrino.at'],,neutrino,1080188270.472068,{'Waves': 1080188270.472068},-1.3072392918935662,-1.9437989523130028,-9.879922233341006,,,52211003.0,,,,
283,Orca,solana:orcaEKTdK7LKz57vaAYr9QeNsVEPfiu6QeMU1kektZE,ORCA,https://www.orca.so,AMM,Solana,https://icons.llama.fi/orca.jpg,0,,orca,11165,Dexes,['Solana'],orca/index.js,orca_so,,,orca,1067376881.6901337,{'Solana': 1067376881.6901337},-0.1375864806839644,-4.958428868665095,-18.83075804760736,,1163384992.0,136623397.0,,,,
178,DefiChain,-,DFI,https://defichain.com/,"A blockchain dedicated to fast, intelligent and transparent financial services, accessible by everyone.",DefiChain,https://icons.llama.fi/defichain.jpg,2,,defichain,5804,Dexes,['DefiChain'],defichain.js,defichain,['https://defichain.com/security/'],,defichain,1062133489.9790783,{'DefiChain': 1062133489.9790783},-0.01635008384420189,-5.309866611526488,-1.177678055622394,,,0.0,,,,
419,Saber,solana:Saber2gLauYim4Mvftnrasomsv6NvAuncvMEZwcLpD1,SBR,https://saber.so,"Saber is the first automated market maker optimized for trading pegged assets on Solana. Our protocol enables Solana users and applications to efficiently trade between stable pairs of assets, as well as earn yields by providing liquidity to the platform.",Solana,https://icons.llama.fi/saber.jpg,0,,saber,11181,Dexes,['Solana'],saber.js,Saber_HQ,,,saber,1060390865.6236364,{'Solana': 1060390865.6236364},0.39611405288324875,-3.3591527688351874,-6.714282326766366,,999198790.0,33893331.0,,,,
345,Alpaca Finance,bsc:0x8f0528ce5ef7b51152a59745befdd91d97091d2f,ALPACA,https://www.alpacafinance.org/,The 1st leveraged yield farming protocol on BSC,Binance,https://icons.llama.fi/alpaca-finance.jpg,0,,alpaca-finance,8707,Yield,['Binance'],alpaca-finance/index.js,AlpacaFinance,['https://github.com/alpaca-finance/bsc-alpaca-contract/tree/main/audits'],,alpaca-finance,1049394589.7406656,{'Binance': 1049394589.7406656},-0.18139410136622303,-7.824445311941204,-8.97158326770304,,134226019.0,110920273.0,,,,
144,dYdX,0x92d6c1e31e14520e676a687f0a93788b716beff5,DYDX,https://dydx.exchange/,"The most powerful open trading platform for crypto assets. Margin trade, borrow, and lend cryptocurrency.
",Ethereum,https://icons.llama.fi/dydx.jpg,,,dydx,516,Derivatives,['Ethereum'],dydx/index.js,dydxprotocol,['https://docs.dydx.exchange/#independent-audits'],['Chainlink'],dydx,981450952.8974673,{'Ethereum': 981450952.8974673},-0.005980680757076584,-2.877937423228474,-4.141973722878532,,13202454736.0,822092625.0,,,,
315,Tulip Protocol,TuLipcqtGVXP9XR62wM8WWCm6a9vhLs7T1uoWBk6FDs,TULIP,https://tulip.garden/,The Efficient Solana Yield Aggregator,Solana,https://icons.llama.fi/tulip-protocol.png,0,,solfarm,10373,Yield,['Solana'],solfarm.js,TulipProtocol,,,tulip-protocol,980549617.9512773,{'Solana': 980549617.9512773},0.005167493989972627,-2.258308285868935,-5.546092150213482,,266127528.0,37383980.0,,,,
177,DefiSaver,-,-,https://defisaver.com/,DeFi Saver is a one-stop management solution for decentralized finance with advanced leverage management tools and unique automated management features.,Ethereum,https://icons.llama.fi/defisaver.jpg,2,,,,Services,['Ethereum'],defisaver.js,DefiSaver,['https://consensys.net/diligence/audits/2021/03/defi-saver/'],,defisaver,968614771.0,{'Ethereum': 968614771},0.07148162435635186,5.647212895111323,13.660888010409792,,,,,,,
160,Alpha Finance,0xa1faa113cbe53436df28ff0aee54275c13b40975,ALPHA,https://alphafinance.io/,"Alpha Finance Lab is an ecosystem of cross-chain DeFi products that focus on capturing unaddressed demand in an innovative and user friendly way. Alpha Homora, the first product, is a leveraged yield farming and leveraged liquidity providing protocol where ETH lenders can earn high lending interest rate and leveraged yield farmers/liquidity providers can increase the APY.",Multi-Chain,https://icons.llama.fi/alpha-finance.png,2,,alpha-finance,7232,Yield,"['Binance', 'Ethereum', 'Avalanche']",alpha-homora/index.js,AlphaFinanceLab,['https://blog.openzeppelin.com/alpha-homora-v2/'],"['Band', 'Chainlink']",alpha-finance,957426018.6760564,"{'Binance': 39860463.78979413, 'Ethereum': 677338593.8924448, 'Avalanche': 240226960.99381736}",0.40821531555602064,-3.157318915636054,,,881129253.0,393274530.0,,,,
234,Notional,0xcfeaead4947f0705a14ec42ac3d44129e1ef3ed5,NOTE,https://notional.finance/,"Fixed rate lending on Ethereum
",Ethereum,https://icons.llama.fi/notional.jpg,2,,notional-finance,14631,Lending,['Ethereum'],notional/index.js,NotionalFinance,['https://blog.openzeppelin.com/notional-audit/'],,notional,924707546.0646911,{'Ethereum': 924707546.0646911},0.04523087839254458,-2.255645674038405,28.075642344733808,,648950573.0,11469294.0,,,,
491,Terraswap,-,-,https://terraswap.io,Terraswap is a Uniswap-inspired automated market-maker (AMM) protocol implemented with smart contracts on the Terra blockchain. This enables a decentralized on-chain exchange for the various assets involved in Terra ecosystem.,Terra,https://icons.llama.fi/terraswap.png,0,,,,Dexes,['Terra'],terraswap/index.js,terraswap_io,,,terraswap,921383567.294713,{'Terra': 921383567.294713},0.24569338658156425,-0.7024786289842382,-22.99867533515318,,,,,,,
166,TrueFi,0x4c19596f5aaff459fa38b0f7ed92f11ae6543784,TRU,https://truefi.io/,Earn high yields on stablecoin loans and borrow capital without collateral,Ethereum,https://icons.llama.fi/truefi.jpg,2,,truefi,7725,Lending,['Ethereum'],truefi/index.js,TrustToken,['https://github.com/trusttoken/audits/tree/master/TrueFi'],,truefi,917782943.5989091,{'Ethereum': 917782943.5989091},-0.5497738735876396,-0.49450262624793595,-2.682258579981479,,631361582.0,236362326.0,,,,
508,KlaySwap,-,KSP,https://klayswap.com/dashboard,KLAYswap is an AMM-based Instant Swap Protocol,Klaytn,https://icons.llama.fi/klayswap.jpg,2,,klayswap-protocol,8296,Dexes,['Klaytn'],klayswap/index.js,KLAYswap,['https://docs.klayswap.com/risk-and-security#greater-than-read-the-smart-contract-audit-reports-here'],,klayswap,852440651.35,"{'staking': 286747200.73, 'Klaytn': 852440651.35, 'Klaytn-staking': 286747200.73}",-0.07087263381654907,-7.297079697477798,-3.096573763264061,286747200.73,,0.0,,,,
643,Geist Finance,fantom:0xd8321AA83Fb0a4ECd6348D4577431310A6E0814d,GEIST,https://geist.finance,Geist is a decentralised non-custodial liquidity market protocol where users can participate as depositors or borrowers.,Fantom,https://icons.llama.fi/geist-finance.jpg,0,,geist-finance,,Lending,['Fantom'],geist/index.js,GeistFinance,,,geist-finance,847009998.9466543,{'Fantom': 847009998.9466543},-0.663615399674029,-7.617892325714621,-15.677543899825793,,601987000.0,63531831.0,,,,
438,Tokemak,0x2e9d63788249371f1dfc918a52f8d799f4a38c94,TOKE,https://www.tokemak.xyz,Tokemak creates sustainable DeFi liquidity and capital efficient markets through a convenient decentralized market making protocol.,Ethereum,https://icons.llama.fi/tokemak.png,2,,tokemak,11202,Yield,['Ethereum'],tokemak/index.js,TokenReactor,['https://omniscia.io/tokemak-capital-management-protocol/'],,tokemak,813318659.3476776,"{'Ethereum': 813318659.3476776, 'pool2': 368142195.1625189, 'Ethereum-staking': 228616390.098467, 'staking': 228616390.098467, 'Ethereum-pool2': 368142195.1625189}",0.17115464093289745,-3.7644666912213154,0.8092386364644284,228616390.098467,6678474737.0,474708587.0,,,368142195.1625189,
295,Stacks Staking,-,STX,https://stacks.co,"Stacks makes Bitcoin programmable, enabling decentralized apps and smart contracts that inherit all of Bitcoin’s powers. See detailed metrics for Stacking at https://stacking.club/",Stacks,https://icons.llama.fi/stacks.png,2,,blockstack,4847,Chain,['Stacks'],stacks/index.js,Stacks,,,stacks-staking,811261342.7872154,{'Stacks': 811261342.7872154},0.0,-7.46268656716417,-11.004784688995201,,,1999964413.0,,,,
340,Olympus DAO,0x383518188c0c6d7730d91b2c03a03c837814a899,OHM,https://olympusdao.finance/,$OHM is a decentralized reserve currency that remains unbound by a peg.,Ethereum,https://icons.llama.fi/olympus-dao.jpg,0,,olympus,9067,Assets,['Ethereum'],olympus/index.js,OlympusDAO,['https://docs.olympusdao.finance/references/audits'],,olympus-dao,797515947.7998693,"{'Ethereum': 797515947.7998693, 'Ethereum-staking': 3290553151.336384, 'staking': 3290553151.336384}",-0.44554006254888634,-4.193236685885708,1.8827933990337726,3290553151.336384,4360355480.0,3661986911.0,,,,
148,Tornado Cash,0x77777feddddffc19ff86db637967013e6c6a116c,TORN,https://tornado.cash/,Non-custodial anonymous transactions on Ethereum.,Ethereum,https://icons.llama.fi/tornado-cash.jpg,2,,tornado-cash,8049,Services,['Ethereum'],tornado/index.js,TornadoCash,['https://tornado.cash/#faq'],['Chainlink'],tornado-cash,794336535.0047001,{'Ethereum': 794336535.0047001},-0.01027508463297977,-6.896104313489886,-9.959021595246114,,477680211.0,68129824.0,,,,
487,Sunny,solana:SUNNYWgPQmFxe9wTZzNK7iPnJ3vYDrkgnxJRJm1s3ag,SUNNY,https://sunny.ag,"Sunny is a composable DeFi yield aggregator powered by Solana, one of the fastest growing blockchain ecosystems. The Sunny Protocol is designed with composability as a core feature, enabling other applications and protocols to easily build on top of it.",Solana,https://icons.llama.fi/sunny.svg,0,,sunny-aggregator,11612,Yield,['Solana'],sunny.js,SunnyAggregator,,,sunny,758947770.1210343,{'Solana': 758947770.1210343},0.44110056476760917,-3.297293439705342,-11.87429040464697,,245397930.0,3145693.0,,,,
302,SpookySwap,fantom:0x841fad6eae12c286d1fd18d1d525dffa75c7effe,BOO,https://spookyswap.finance/,Automated Market Maker.,Fantom,https://icons.llama.fi/spookyswap.jpg,3,,spookyswap,9608,Dexes,['Fantom'],spookyswap/index.js,SpookySwap,['https://www.certik.org/projects/spookyswap'],,spookyswap,744693273.3017304,"{'Fantom-staking': 70014762.48285834, 'staking': 70014762.48285834, 'Fantom': 744693273.3017304}",-0.37017025305932805,-6.210076659434733,18.386218178676955,70014762.48285834,274443339.0,113355582.0,['UniSwap'],,,
306,Quickswap,polygon:0x831753dd7087cac61ab5644b308642cc1c33dc13,QUICK,https://quickswap.exchange/,AMM,Polygon,https://icons.llama.fi/quickswap.jpg,3,,quick,8206,Dexes,['Polygon'],quickswap/index.js,QuickswapDEX,['https://contractsecurity.io/quick-audit-report/'],,quickswap,714434743.327888,{'Polygon': 714434743.327888},1.362221731032335,,,,323570569.0,116808975.0,['UniSwap'],,,
126,Loopring,0xbbbbca6a901c926f240b89eacb641d8aec7aeafd,LRC,https://loopring.org/#/,Loopring is a zkRollup Exchange and Payment Protocol.,Ethereum,https://icons.llama.fi/loopring.png,,,loopring,1934,Dexes,['Ethereum'],loopring/index.js,loopringorg,['https://github.com/Loopring/protocols/blob/master/packages/loopring_v3/security_audit/LoopringV3_1_Report_EN.pdf'],"['Chainlink', 'Band']",loopring,693402952.641276,{'Ethereum': 693402952.641276},-0.270128767113647,-9.373363990537285,,,4066144245.0,3685943849.0,,,,
353,Armor,0x1337def16f9b486faed0293eb623dc8395dfe46a,ARMOR,https://armor.fi/,Insurance,Ethereum,https://icons.llama.fi/armor.png,0,,armor,8309,Insurance,['Ethereum'],armorfinance/index.js,ArmorFi,,,armor,692104167.9048669,{'Ethereum': 692104167.9048669},0.0985470059542024,-6.601417839853397,-4.3046313168482015,,129128665.0,23270939.0,,,,
475,Yield Yak,avax:0x59414b3089ce2af0010e7523dea7e2b35d776ec7,YAK,https://yieldyak.com,Yield Yak is an easy-to-use tool to earn more yield from defi farming on the Avalanche network.,Avalanche,https://icons.llama.fi/yield-yak.png,0,,yield-yak,11415,Yield,['Avalanche'],yieldyak/index.js,yieldyak_,,,yield-yak,682640827.7077969,"{'Avalanche-staking': 10098207.05070206, 'pool2': 1594444.219927202, 'Avalanche': 682640827.7077969, 'Avalanche-pool2': 1594444.219927202, 'staking': 10098207.05070206}",-0.28708786804692465,-4.851039110941997,,10098207.05070206,39592683.0,0.0,,,1594444.219927202,
653,Atrix,,-,https://www.atrix.finance,A Serum-based AMM on Solana allowing for permissionless liquidity and farming.,Solana,https://icons.llama.fi/atrix.png,0,,,,Dexes,['Solana'],atrix.js,AtrixProtocol,,,atrix,675973881.2416098,{'Solana': 675973881.2416098},-0.31193364013390124,-2.785037955119833,71.29785752004477,,,,,,,
831,VVS Finance,cronos:0x2D03bECE6747ADC00E1a131BBA1469C15fD11e03,VVS,https://vvs.finance,"VVS is designed to be the simplest DeFi platform for users to swap tokens, earn high yields, and most importantly have fun!",Cronos,https://icons.llama.fi/vvs-finance.jpg,2,,vvs-finance,,Dexes,['Cronos'],vvs-finance/index.js,VVS_finance,['https://docs.vvs.finance/fundamentals/smart-contracts-and-security'],,vvs-finance,673875721.1709961,{'Cronos': 673875721.1709961},1.111714180807553,-2.3730072204438954,28.872020674521735,,12486764269.0,132099515.0,['Uniswap'],1636736668.0,,
373,BiSwap,bsc:0x965f527d9159dce6288a2219db51fc6eef120dd1,BSW,https://biswap.org/,Biswap is the first decentralized exchange platform on the market with a three-type referral system and the lowest platform transaction fees (0.1%).,Binance,https://icons.llama.fi/biswap.jpg,2,,biswap,10746,Dexes,['Binance'],biswap/index.js,Biswap_Dex,['https://www.certik.org/projects/biswap'],,biswap,659430450.7400861,"{'Binance': 659430450.7400861, 'Binance-staking': 135100532.76583362, 'staking': 135100532.76583362}",-0.005963358762670623,-2.664912914168454,15.678628351579931,135100532.76583362,,0.0,,,,
359,Frax,0x3432b6a60d23ca0dfca7761b7ab56459d9c964d0,FXS,https://frax.finance/,Inventors of the fractional stablecoin. $FRAX is the 1st stablecoin with parts backed & parts algorithmic,Ethereum,https://icons.llama.fi/frax.jpg,2,,frax-share,6953,Minting,['Ethereum'],fraxfinance/index.js,fraxfinance,['https://www.certik.org/projects/fraxfinance'],['Chainlink'],frax,648006460.8804343,{'Ethereum': 648006460.8804343},0.16933936058663335,-4.199916400646686,-9.144037385444634,,1771405633.0,632680494.0,,,,
458,Solend,solana:SLNDpmoWTVADgEdndyvWzroNL7zSi1dF9PC3xHGtPwp,SLND,https://solend.fi,"Solend is an algorithmic, decentralized protocol for lending and borrowing on Solana. Lending and borrowing has proven itself as being key in a DeFi ecosystem. However, current products are slow and expensive. On Solana, Solend can scale to being 100x faster and 100x cheaper. Solend aims to be the easiest to use and most secure solution on Solana.",Solana,https://icons.llama.fi/solend.png,2,,solend,13524,Lending,['Solana'],solend/index.js,solendprotocol,['https://github.com/solendprotocol/solana-program-library/tree/master/token-lending/audit'],,solend,644989054.4528252,{'Solana': 644989054.4528252},0.6479200263238738,-5.682937705090168,-19.530898159591317,,400045171.0,29356583.0,,,,
461,Planet Finance,bsc:0x72b7d61e8fc8cf971960dd9cfa59b8c829d91991,AQUA,https://planetfinance.io,The best DeFi apps all in one place at the apex of high yields and low risk — starting with the most optimized stable coin aggregator in crypto.‌,Binance,https://icons.llama.fi/planet-finance.png,2,,planet-finance,10023,Yield,['Binance'],planet-finance/index.js,planet_finance,https://github.com/HalbornSecurity/PublicReports/blob/master/Solidity%20Smart%20Contract%20Audits/Planet_Finance_Smart_Contract_Security_Audit_Halborn_v1_1.pdf,,planet-finance,640838905.1358263,{'Binance': 640838905.16029},-0.08022759392724765,1624.8558682339042,82.7488474466347,,47193464.0,47209261.0,,,,
122,Nexus Mutual,0xd7c49cee7e9188cca6ad8ff264c1da2e69d4cf3b,NXM,https://nexusmutual.io/,"Nexus Mutual offers decentralized cover against smart contract failure.
",Ethereum,https://icons.llama.fi/nexus-mutual.png,,,nxm,1103,Insurance,['Ethereum'],nexus/index.js,NexusMutual,['https://nexusmutual.gitbook.io/docs/helpful-resources/audits-and-security'],['Chainlink'],nexus-mutual,636768857.5097755,{'Ethereum': 636768857.5097755},0.07383497502169689,-6.577901487105876,-4.134007362827248,,946039982.0,946039982.0,,,,
376,Tomb Finance,fantom:0x6c021ae822bea943b2e66552bde1d2696a53fbb7,TOMB,https://tomb.finance/,"The first algorithmic stablecoin on Fantom Opera, pegged to the price of 1 FTM via seigniorage.",Fantom,https://icons.llama.fi/tomb-finance.jpg,3,,tomb,,Yield,['Fantom'],tomb/index.js,tombfinance,,,tomb-finance,626905399.0933359,{'Fantom': 626905399.0933359},0.07212062000219532,3.5636013039809455,67.15965601076851,,,0.0,,,,
383,Osmosis,-,OSMO,https://osmosis.zone/,Osmosis is an advanced automated market maker (AMM) protocol that allows developers to build customized AMMs with sovereign liquidity pools.,Osmosis,https://icons.llama.fi/osmosis.jpg,0,,osmosis,,Dexes,['Osmosis'],osmosis.js,osmosiszone,,,osmosis,615825432.0,{'Osmosis': 615825432},-0.9052144015336978,-3.8491330980218947,0.6571540692600308,,5347620302.0,1238007608.0,,,,
431,SUN.io,tron:TSSMHYeV2uE9qYH95DqyoCuNCzEL1NvU3S,SUN,https://sun.io,"First integrated platform for stablecoin swap, stake-mining, and self-governance on TRON",Tron,https://icons.llama.fi/sun.io.jpg,2,,sun-token,10529,Dexes,['Tron'],sun/index.js,defi_sunio,['https://sun.io/docs/slowmist_audit_report_en_sun.pdf'],,sun.io,611782760.2799057,"{'pool2': 49188154.87169385, 'Tron': 611782760.2799057, 'Tron-pool2': 49188154.87169385, 'Tron-staking': 38618489.6747241, 'staking': 38618489.6747241}",0.014579130987186772,,-0.09589586664024807,38618489.6747241,,309376605.0,,,49188154.87169385,
657,Synapse,0x0f2d719407fdbeff09d87557abb7232601fd9f29,SYN,https://synapseprotocol.com,Synapse is a cross-chain layer ∞ protocol powering interoperability between chains.,Multi-Chain,https://icons.llama.fi/synapse.png,0,,synapse-2,12147,Dexes,"['Optimism', 'Avalanche', 'Harmony', 'Binance', 'Boba', 'Ethereum', 'Polygon', 'Arbitrum', 'Fantom']",synapse/index.js,SynapseProtocol,,,synapse,599513762.170986,"{'Optimism': 36100909.456816964, 'Avalanche': 63032321.53420822, 'Harmony': 12320672.22646854, 'Binance': 70099523.59405714, 'Boba': 11618865.28129755, 'Ethereum': 76865515.22102243, 'Polygon': 51072598.950184084, 'Arbitrum': 228278961.6001938, 'Fantom': 50124394.30673737}",-0.06003204667520379,-4.172876078932703,-4.202965292349731,,451682713.0,292993560.0,,,,
